chromosome	prom_start	prom_end	lfc	promoter_ids
chr9	44697350	44698836	-0.3444698775621129	ENSMUSG00000048537
chr9	44707932	44709418	-0.3444698775621129	ENSMUSG00000048537_1
chr9	44710451	44711937	-0.3444698775621129	ENSMUSG00000048537_2
chr9	44715128	44717371	-0.3444698775621129	ENSMUSG00000048537_3
chr9	44720892	44722415	-0.3444698775621129	ENSMUSG00000048537_4
chr9	44734703	44736189	-0.3444698775621129	ENSMUSG00000048537_5
chr1	7176748	7178234	0.005266354408403992	ENSMUSG00000048538
chr3	102009085	102010571	-0.002750579324643409	ENSMUSG00000048540
chr15	81857828	81859787	0.003963950015264173	ENSMUSG00000048546
chr2	21204733	21206282	0.0550224393564962	ENSMUSG00000048550
chr15	41172496	41173982	-0.002750579324643409	ENSMUSG00000048559
chr12	118845338	118848081	0.110081041806456	ENSMUSG00000048562
chr19	24673017	24674503	-0.01856100864370145	ENSMUSG00000048572
chrX	153557602	153559088	0.01718089902918337	ENSMUSG00000048573
chr7	42106690	42108176	-0.005874071727675199	ENSMUSG00000048574
chr5	115150551	115152037	0.13706717491713016	ENSMUSG00000048578
chr5	115157684	115159170	0.13706717491713016	ENSMUSG00000048578_1
chr3	63928896	63930463	0.10333102075982004	ENSMUSG00000048581
chr14	57057228	57059091	0.00424912288789142	ENSMUSG00000048582
chr7	142658994	142660480	0.010148821771763015	ENSMUSG00000048583
chr7	142660710	142662296	0.010148821771763015	ENSMUSG00000048583_1
chrX	150222840	150224326	0.0008699529802538003	ENSMUSG00000048592
chrX	142633520	142635006	0.01383190089528317	ENSMUSG00000048600
chr17	33139004	33140674	0.004909671513826701	ENSMUSG00000048602
chr13	98315431	98317611	0.16042641742408795	ENSMUSG00000048603
chr13	98317715	98319201	0.16042641742408795	ENSMUSG00000048603_1
chr19	38042856	38044568	0.13856576582749014	ENSMUSG00000048612
chr11	89301837	89303323	-0.033420935666981705	ENSMUSG00000048616
chr8	84946000	84947486	-0.11998202527039305	ENSMUSG00000048617
chr8	84948869	84951676	-0.11998202527039305	ENSMUSG00000048617_1
chr7	6455177	6456663	-0.002750579324643409	ENSMUSG00000048620
chrX	109195765	109197251	-0.002750579324643409	ENSMUSG00000048621
chr4	117765153	117766639	-0.0274361945893158	ENSMUSG00000048626
chr14	24616972	24618458	-0.002750579324643409	ENSMUSG00000048628
chr6	92815487	92816973	0.32616682255365714	ENSMUSG00000048636
chr16	88923724	88925210	-0.002750579324643409	ENSMUSG00000048643
chr8	4258779	4260265	0.15502945469412696	ENSMUSG00000048644
chr2	119546699	119548618	0.19327751117181105	ENSMUSG00000048647
chr3	146684976	146686583	-0.07152016323842701	ENSMUSG00000048652
chr3	55139047	55140550	-0.17107321800755493	ENSMUSG00000048655
chr10	120978837	120980323	-0.06257816443085984	ENSMUSG00000048661
chr6	128362084	128363902	0.030832093349119963	ENSMUSG00000048668
chr7	145283427	145285002	-0.05313890184992398	ENSMUSG00000048677
chr4	128260462	128261948	-0.002750579324643409	ENSMUSG00000048686
chr6	43196155	43197641	-0.002750579324643409	ENSMUSG00000048693
chr10	80381492	80382978	0.1833394304745931	ENSMUSG00000048696
chr10	80387164	80388650	0.1833394304745931	ENSMUSG00000048696_1
chr6	58013736	58015222	-0.002750579324643409	ENSMUSG00000048697
chr15	101562455	101563941	-0.00683290177846439	ENSMUSG00000048699
chr10	70096130	70097616	-0.010938496726289992	ENSMUSG00000048701
chr5	27500943	27502429	-0.04953655290894801	ENSMUSG00000048703
chr4	80909655	80911141	-0.029925716467929075	ENSMUSG00000048706
chr2	25261627	25263113	-0.04914194764478008	ENSMUSG00000048707
chr2	25263250	25264736	-0.04914194764478008	ENSMUSG00000048707_1
chr2	25266573	25269431	-0.04914194764478008	ENSMUSG00000048707_2
chrX	75475028	75476514	-0.002750579324643409	ENSMUSG00000048709
chr19	38835588	38837172	0.012334121019520028	ENSMUSG00000048720
chr11	46234540	46236026	0.030423629204290037	ENSMUSG00000048721
chr11	50886948	50888642	0.06863370586283879	ENSMUSG00000048728
chr17	27016996	27018557	0.18542096169382494	ENSMUSG00000048731
chr17	27028268	27029907	0.18542096169382494	ENSMUSG00000048731_1
chr17	27031868	27033354	0.18542096169382494	ENSMUSG00000048731_2
chr11	100472246	100473732	0.002449355978934032	ENSMUSG00000048732
chr10	130011630	130013116	-0.002750579324643409	ENSMUSG00000048745
chr4	97777553	97779069	-0.0024932729854230985	ENSMUSG00000048747
chr9	110856976	110858462	-0.125118601344668	ENSMUSG00000048752
chr15	83554870	83556726	0.03478307714768003	ENSMUSG00000048755
chr15	83563292	83564778	0.03478307714768003	ENSMUSG00000048755_1
chr10	42276201	42277746	-0.07423576758346995	ENSMUSG00000048756
chr9	106428463	106430057	0.013388910288349987	ENSMUSG00000048758
chr9	106430078	106431564	0.013388910288349987	ENSMUSG00000048758_1
chr11	96339954	96341440	0.0020990964305276014	ENSMUSG00000048763
chr5	86631929	86633415	-0.002750579324643409	ENSMUSG00000048764
chr4	112774330	112775816	-0.002750579324643409	ENSMUSG00000048766
chr4	117250960	117252835	-0.026264102997564983	ENSMUSG00000048772
chr1	106979993	106981479	-0.042607730004261504	ENSMUSG00000048775
chr6	147263672	147265174	-0.00950950411527431	ENSMUSG00000048776
chr7	100974154	100975640	-0.07414720822009001	ENSMUSG00000048779
chr7	114744749	114746261	-0.004087010190094498	ENSMUSG00000048782
chr7	119861309	119862823	0.05555299029033978	ENSMUSG00000048787
chr7	119895048	119897289	0.05555299029033978	ENSMUSG00000048787_1
chr6	90427900	90429788	-0.04096072075456003	ENSMUSG00000048794
chr3	108200100	108202203	0.04492791403844687	ENSMUSG00000048796
chr18	53744045	53745599	-0.05148846899599024	ENSMUSG00000048799
chr4	88522279	88523765	-0.002750579324643409	ENSMUSG00000048806
chr11	3914169	3915655	-0.12707978536741005	ENSMUSG00000048807
chr16	59286213	59287699	-0.002750579324643409	ENSMUSG00000048810
chr1	38835879	38837702	0.010822038035473965	ENSMUSG00000048814
chr4	47010286	47011772	-0.002750579324643409	ENSMUSG00000048824
chr17	14203599	14205295	-0.011214147074080085	ENSMUSG00000048826
chr8	109613526	109615197	-0.0810389769259713	ENSMUSG00000048827
chr16	88773711	88775197	-0.014136589664380462	ENSMUSG00000048830
chr19	10687744	10689260	0.013517027740355014	ENSMUSG00000048832
chr12	80642892	80645005	-0.03479033003177024	ENSMUSG00000048833
chr11	16256733	16258558	-0.011781723856142498	ENSMUSG00000048834
chr11	16259600	16261086	-0.011781723856142498	ENSMUSG00000048834_1
chr11	48926664	48928150	-0.0061764337608933035	ENSMUSG00000048852
chr12	108835055	108837559	0.04344236920417893	ENSMUSG00000048856
chr1	171387963	171389494	-0.15351483542571032	ENSMUSG00000048865
chr1	30872757	30874912	0.031564174683029966	ENSMUSG00000048874
chr18	50600924	50602410	-0.06464730397900492	ENSMUSG00000048875
chr11	103115240	103116726	0.027515088815990074	ENSMUSG00000048878
chr11	80476032	80477551	0.0025961914261369984	ENSMUSG00000048895
chr7	80023823	80028309	0.2305725012299497	ENSMUSG00000048897
chr4	119492014	119493619	-0.099758563557605	ENSMUSG00000048899
chr13	56251668	56253154	0.0035976636255446205	ENSMUSG00000048904
chr17	28914829	28916315	-0.17231296301357796	ENSMUSG00000048905
chr2	131352367	131353883	-0.13005752431579098	ENSMUSG00000048911
chr17	62880649	62882308	0.010998227122918008	ENSMUSG00000048915
chr3	65392346	65393832	-0.035549871689044193	ENSMUSG00000048916
chr11	59592794	59594280	-0.002750579324643409	ENSMUSG00000048919
chr7	16815026	16817723	0.16433838087895405	ENSMUSG00000048920
chr7	127448498	127450149	0.017561942965500066	ENSMUSG00000048921
chr14	67714880	67716832	-0.06437715951990007	ENSMUSG00000048922
chr13	100668726	100670268	0.06202246595964095	ENSMUSG00000048924
chr6	113376881	113378874	0.4398068668846001	ENSMUSG00000048930
chr14	49901504	49902990	-0.002750579324643409	ENSMUSG00000048933
chr3	102963638	102965124	-0.02034747340872883	ENSMUSG00000048938
chr16	29378237	29379723	-0.002750579324643409	ENSMUSG00000048939
chrX	103164912	103166398	-0.026014002923369084	ENSMUSG00000048949
chr1	10992474	10994013	0.014359283618042491	ENSMUSG00000048960
chr7	143784005	143785491	0.005563895207680296	ENSMUSG00000048965
chr8	69887690	69889176	0.04179214895928995	ENSMUSG00000048967
chr8	69902217	69903703	0.04179214895928995	ENSMUSG00000048967_1
chrX	38634592	38636078	0.054202396633151184	ENSMUSG00000048970
chr13	25269475	25271493	-0.011771599328205	ENSMUSG00000048978
chr11	100050056	100051542	-0.002750579324643409	ENSMUSG00000048981
chr12	75416286	75417772	-0.00938329999015695	ENSMUSG00000048982
chr5	139906952	139908969	-0.0629706159262885	ENSMUSG00000048988
chr17	23842864	23844350	-0.02851727553660182	ENSMUSG00000048992
chrX	9848712	9850198	-0.002750579324643409	ENSMUSG00000048994
chr13	21542280	21543766	-0.002750579324643409	ENSMUSG00000048996
chr3	108208079	108211925	-0.11495765761796715	ENSMUSG00000048997
chr6	65670599	65672085	-0.006984622198206921	ENSMUSG00000049001
chr8	15045574	15047060	0.0325457080632573	ENSMUSG00000049008
chr9	40072838	40074324	-0.002750579324643409	ENSMUSG00000049010
chr14	50152413	50153899	-0.002750579324643409	ENSMUSG00000049011
chr3	86001996	86003482	0.06513592424989903	ENSMUSG00000049013
chr19	13361245	13362731	-0.002750579324643409	ENSMUSG00000049015
chr2	37325524	37327010	-0.002750579324643409	ENSMUSG00000049018
chr9	20297541	20299027	-0.002750579324643409	ENSMUSG00000049028
chr12	113184939	113186425	-0.2454056827835001	ENSMUSG00000049036
chr6	122920857	122922343	0.045571075326828914	ENSMUSG00000049037
chr10	85126082	85129018	0.15709413787744286	ENSMUSG00000049038
chr11	73989912	73991398	-0.002750579324643409	ENSMUSG00000049041
chr2	71980249	71981782	-0.00010706721055659882	ENSMUSG00000049044
chr2	72241303	72242789	-0.00010706721055659882	ENSMUSG00000049044_1
chrX	134755604	134757142	0.11810204887940395	ENSMUSG00000049047
chr10	129845599	129847085	-0.002750579324643409	ENSMUSG00000049052
chr2	89877446	89878932	-0.002750579324643409	ENSMUSG00000049057
chr7	41246030	41247516	-0.002750579324643409	ENSMUSG00000049062
chr9	40129689	40131175	0.19738776908269096	ENSMUSG00000049073
chr16	31200496	31202236	0.02694632908816974	ENSMUSG00000049076
chr2	25705748	25707234	-0.1128701983821403	ENSMUSG00000049086
chr18	84087072	84089166	-0.08625768015412016	ENSMUSG00000049090
chr7	127273560	127275046	0.04249063287904997	ENSMUSG00000049091
chr14	45218726	45220666	-0.02656152154303389	ENSMUSG00000049092
chr6	67491360	67492846	-0.002750579324643409	ENSMUSG00000049093
chr2	37265960	37267446	-0.002750579324643409	ENSMUSG00000049094
chr3	96595645	96597131	0.008328739344142102	ENSMUSG00000049097
chr9	38400707	38402193	-0.02166372672835587	ENSMUSG00000049098
chr3	45377407	45378922	-0.00512210654612791	ENSMUSG00000049100
chr3	45381642	45383128	-0.00512210654612791	ENSMUSG00000049100_1
chr9	124100959	124102445	-0.010763781177304298	ENSMUSG00000049103
chr12	80435950	80437592	0.03463789196524425	ENSMUSG00000049106
chr6	126164465	126165951	-0.002750579324643409	ENSMUSG00000049107
chr6	126166220	126167901	-0.002750579324643409	ENSMUSG00000049107_1
chr10	28667369	28668855	0.0240285977028471	ENSMUSG00000049109
chr6	112487899	112489385	0.004398301216369001	ENSMUSG00000049112
chr6	112489448	112490934	0.004398301216369001	ENSMUSG00000049112_1
chr13	30335450	30336939	-0.0027781999748220905	ENSMUSG00000049115
chr4	5643099	5644730	-0.004410642823274968	ENSMUSG00000049119
chr4	5723321	5724807	-0.004410642823274968	ENSMUSG00000049119_1
chr4	5797093	5798579	-0.004410642823274968	ENSMUSG00000049119_2
chr4	74012451	74013939	-0.009335681722580159	ENSMUSG00000049122
chr7	29724755	29726630	-0.04338796636987051	ENSMUSG00000049123
chr17	26098726	26100212	0.047681590996519585	ENSMUSG00000049124
chr3	92573240	92574726	-0.002750579324643409	ENSMUSG00000049128
chr7	16258843	16260329	-0.002750579324643409	ENSMUSG00000049130
chr3	93196287	93197773	-0.002750579324643409	ENSMUSG00000049133
chr19	56389516	56391002	-0.1092880086403818	ENSMUSG00000049134
chr15	4374500	4375999	-0.015477665438766204	ENSMUSG00000049148
chr2	89926318	89927804	-0.002750579324643409	ENSMUSG00000049149
chr15	9334559	9336045	-0.002750579324643409	ENSMUSG00000049152
chr11	58801465	58802951	-0.0019524177900434039	ENSMUSG00000049154
chr1	161158819	161160305	-0.1225593272816363	ENSMUSG00000049160
chr19	40893714	40895200	-0.17742613355725	ENSMUSG00000049164
chr6	42833393	42834879	-0.002750579324643409	ENSMUSG00000049168
chr18	60591293	60592779	0.03789493040233639	ENSMUSG00000049173
chrX	168122331	168125281	-0.002750579324643409	ENSMUSG00000049176
chr8	33385334	33386820	-0.029195525819558088	ENSMUSG00000049184
chrX	102070701	102072295	-0.02086123809789391	ENSMUSG00000049191
chr17	21801163	21802649	-0.371316527631844	ENSMUSG00000049202
chr4	111971932	111973418	0.0032334904835205	ENSMUSG00000049214
chr10	129470007	129471493	-0.002750579324643409	ENSMUSG00000049217
chr4	11965326	11967443	-0.151706650888699	ENSMUSG00000049225
chr9	19315356	19316842	-0.002750579324643409	ENSMUSG00000049229
chr3	10087119	10088605	-0.02844265644842963	ENSMUSG00000049230
chr3	107978641	107980127	-0.002750579324643409	ENSMUSG00000049231
chr6	59207879	59209365	0.16534158568654966	ENSMUSG00000049232
chr13	107414234	107415720	-0.11958182312440198	ENSMUSG00000049233
chr14	43696837	43698323	-0.12555616519928262	ENSMUSG00000049235
chr5	123879525	123881011	-0.00584456753632654	ENSMUSG00000049241
chr12	81398821	81400307	-0.002750579324643409	ENSMUSG00000049246
chr6	122902321	122903807	-0.08611821388543996	ENSMUSG00000049249
chr2	42652431	42654615	0.02067253420499628	ENSMUSG00000049252
chr5	30587179	30588665	-0.01563375903921598	ENSMUSG00000049265
chr7	108651411	108652897	-0.002750579324643409	ENSMUSG00000049280
chr9	40268226	40270182	-0.10132393368454	ENSMUSG00000049281
chr5	138193323	138194809	0.016794595327596033	ENSMUSG00000049285
chr11	59162822	59164730	-0.06464851610137108	ENSMUSG00000049287
chr3	96600158	96601644	0.14935148135364995	ENSMUSG00000049288
chr11	59375162	59376648	-0.2053114807715949	ENSMUSG00000049291
chr14	52007181	52008667	-0.1687800712230101	ENSMUSG00000049295
chr14	52010080	52011873	-0.1687800712230101	ENSMUSG00000049295_1
chr14	52014087	52016117	-0.1687800712230101	ENSMUSG00000049295_2
chr14	52019193	52021724	-0.1687800712230101	ENSMUSG00000049295_3
chr11	69322989	69324933	0.21259606177136006	ENSMUSG00000049299
chr3	110250498	110251989	-0.02022187579451007	ENSMUSG00000049300
chr19	4476631	4478438	-0.119636874579364	ENSMUSG00000049303
chr9	108459536	108461915	0.07738225415270983	ENSMUSG00000049305
chr9	14751898	14753384	-0.01622566785386062	ENSMUSG00000049307
chr9	42123802	42125288	0.2234602676109898	ENSMUSG00000049313
chr9	109195480	109196966	-0.01945358405339654	ENSMUSG00000049314
chr2	36783285	36784771	-0.002750579324643409	ENSMUSG00000049315
chr11	50915636	50917156	0.1071659522083538	ENSMUSG00000049321
chr11	60776533	60778020	0.10521449293151974	ENSMUSG00000049323
chr5	124438939	124440480	0.023399414785689958	ENSMUSG00000049327
chr5	124444502	124447694	0.023399414785689958	ENSMUSG00000049327_1
chr9	38446661	38448147	-0.002750579324643409	ENSMUSG00000049334
chr11	36677250	36678736	-0.002760458899528472	ENSMUSG00000049336
chr11	36943671	36945157	-0.002760458899528472	ENSMUSG00000049336_1
chr11	37235387	37236955	-0.002760458899528472	ENSMUSG00000049336_2
chr1	75141787	75143873	-0.2482472810052301	ENSMUSG00000049339
chr3	138066893	138068379	-0.002750579324643409	ENSMUSG00000049349
chr7	127052180	127053666	-0.05792186883672951	ENSMUSG00000049350
chr1	191976379	191977865	0.002325235529766891	ENSMUSG00000049353
chr11	106035881	106037395	0.02027015683509981	ENSMUSG00000049354
chr18	34596973	34598459	-0.027468284346953503	ENSMUSG00000049357
chr16	58799773	58801259	-0.002750579324643409	ENSMUSG00000049362
chr2	88453876	88455362	-0.002750579324643409	ENSMUSG00000049372
chr15	102003987	102005473	-0.2811088449257402	ENSMUSG00000049382
chr5	71547710	71549196	-0.383252810796874	ENSMUSG00000049387
chr11	76217022	76218655	0.29131628177155	ENSMUSG00000049396
chr2	180588254	180589957	0.03005526338782993	ENSMUSG00000049401
chr3	67515028	67516514	-0.055522906274671886	ENSMUSG00000049404
chr6	87590224	87591734	-0.0141028241987068	ENSMUSG00000049409
chr4	134052847	134054333	0.0247642503154403	ENSMUSG00000049410
chr18	12120973	12122528	-0.12596813865030704	ENSMUSG00000049411
chr15	83405568	83407054	-0.002750579324643409	ENSMUSG00000049414
chr10	26077663	26080043	0.04846873249138348	ENSMUSG00000049420
chr7	30093786	30095680	0.016121727132460073	ENSMUSG00000049421
chr10	75932139	75933625	0.1216242582622602	ENSMUSG00000049422
chr10	75934582	75936068	0.1216242582622602	ENSMUSG00000049422_1
chr10	75936229	75937715	0.1216242582622602	ENSMUSG00000049422_2
chr11	53469984	53471470	-0.002750579324643409	ENSMUSG00000049427
chr16	38799833	38801319	-0.002750579324643409	ENSMUSG00000049436
chr1	60342332	60343818	-0.1311935283511898	ENSMUSG00000049439
chr1	173211401	173212887	-0.002750579324643409	ENSMUSG00000049456
chr14	7800217	7801703	-0.002750579324643409	ENSMUSG00000049460
chr11	53349842	53351328	0.16859894638320982	ENSMUSG00000049470
chr8	33731319	33732810	-0.002750579324643409	ENSMUSG00000049476
chr5	109757392	109758878	-0.002750579324643409	ENSMUSG00000049477
chr8	122475152	122477188	0.403650079521633	ENSMUSG00000049482
chr4	12087432	12088998	-0.08648129951299005	ENSMUSG00000049488
chr4	12089525	12091011	-0.08648129951299005	ENSMUSG00000049488_1
chr11	78751234	78752720	0.06108609074277016	ENSMUSG00000049489
chr11	55151213	55152699	-0.03964516685264602	ENSMUSG00000049491
chr9	95844791	95846302	-0.080099979112708	ENSMUSG00000049493
chr19	12929849	12931335	-0.002750579324643409	ENSMUSG00000049498
chr16	35938656	35940142	-0.081375154876286	ENSMUSG00000049502
chr3	53462675	53464427	-0.06563917324105972	ENSMUSG00000049504
chr11	104185336	104186822	-0.002750579324643409	ENSMUSG00000049506
chr9	81632120	81634819	-0.454140502716362	ENSMUSG00000049511
chr1	91321084	91322570	-0.059773110763940485	ENSMUSG00000049515
chr7	47007740	47009402	0.00968308387708794	ENSMUSG00000049516
chr13	90921967	90924680	0.015410730273460072	ENSMUSG00000049517
chr15	78841633	78843119	-0.297738817310574	ENSMUSG00000049521
chr9	59539352	59540838	0.00617386504895931	ENSMUSG00000049526
chr1	174083340	174084826	-0.002750579324643409	ENSMUSG00000049528
chr5	45452760	45454246	-0.002750579324643409	ENSMUSG00000049530
chr14	52315828	52317314	-0.10781920186644106	ENSMUSG00000049532
chr14	52328267	52329753	-0.10781920186644106	ENSMUSG00000049532_1
chrX	136706991	136708477	0.03523070360340498	ENSMUSG00000049536
chr5	83354700	83356186	-0.002750579324643409	ENSMUSG00000049537
chr13	70841280	70842802	-0.006741646376004168	ENSMUSG00000049538
chr13	23762675	23764161	-0.11650611118822593	ENSMUSG00000049539
chr15	101550172	101551658	-0.002750579324643409	ENSMUSG00000049548
chr5	123578062	123579548	0.2485193422118692	ENSMUSG00000049550
chr5	123683780	123685609	0.2485193422118692	ENSMUSG00000049550_1
chr5	135250735	135252221	-0.057968504615406036	ENSMUSG00000049551
chr6	71908062	71909564	-0.11802546072747999	ENSMUSG00000049553
chr6	71925103	71926589	-0.11802546072747999	ENSMUSG00000049553_1
chr9	110878810	110881104	-0.0388310073566962	ENSMUSG00000049555
chr9	56635133	56636619	-0.27127019067089897	ENSMUSG00000049556
chr9	56795643	56797459	-0.27127019067089897	ENSMUSG00000049556_1
chr2	152476072	152477558	-0.002750579324643409	ENSMUSG00000049560
chr17	37212583	37214069	-0.002750579324643409	ENSMUSG00000049561
chr19	5567034	5568569	0.02728176986011	ENSMUSG00000049562
chr3	108738667	108740153	-0.03109896788975402	ENSMUSG00000049565
chr7	139683322	139684808	0.020639642734979195	ENSMUSG00000049571
chr10	129317126	129318612	-0.002750579324643409	ENSMUSG00000049573
chr10	52544743	52546730	-0.0088238825947448	ENSMUSG00000049576
chr8	122281150	122282636	0.2690826793701	ENSMUSG00000049577
chr7	98359584	98362319	-0.031846287285904995	ENSMUSG00000049580
chr7	87583177	87584893	-0.002750579324643409	ENSMUSG00000049583
chr11	55077612	55079122	0.009751630994227016	ENSMUSG00000049588
chr3	92764570	92766056	-0.002750579324643409	ENSMUSG00000049593
chr1	172554947	172556433	-0.01679701681834436	ENSMUSG00000049598
chr7	13009305	13011025	0.19338434292805504	ENSMUSG00000049600
chr11	96193325	96194811	-0.2655723213701289	ENSMUSG00000049604
chr1	173265010	173266496	-0.002750579324643409	ENSMUSG00000049605
chr5	106694528	106698278	-0.13397485417627975	ENSMUSG00000049606
chr1	85960512	85961998	-0.029894559692290695	ENSMUSG00000049608
chr11	79503589	79505075	-0.002750579324643409	ENSMUSG00000049612
chr17	37339203	37340689	-0.002750579324643409	ENSMUSG00000049618
chr17	23835248	23836734	-0.032246169423748305	ENSMUSG00000049620
chr9	78587520	78589032	0.05589100950806013	ENSMUSG00000049624
chr13	56178306	56179876	-0.19166005331960895	ENSMUSG00000049625
chr2	13011311	13012797	0.0421765543958024	ENSMUSG00000049630
chr10	52021511	52022997	-0.002750579324643409	ENSMUSG00000049641
chr7	27552242	27553781	0.07884406613932016	ENSMUSG00000049643
chr7	27573476	27574962	0.07884406613932016	ENSMUSG00000049643_1
chr4	52858732	52860218	-0.002750579324643409	ENSMUSG00000049648
chr4	133211362	133213527	0.051326308780317895	ENSMUSG00000049649
chr15	76267098	76268584	-0.009056309569979902	ENSMUSG00000049653
chr4	45011650	45013403	0.1135504636630802	ENSMUSG00000049657
chr13	100103343	100105061	-0.02514399134039991	ENSMUSG00000049658
chr11	20740960	20742580	-0.057411988499439966	ENSMUSG00000049659
chr19	42085862	42087348	-0.08813211605512916	ENSMUSG00000049670
chr17	69382059	69384335	-0.05944632080252999	ENSMUSG00000049672
chr7	107069990	107071476	-0.002750579324643409	ENSMUSG00000049674
chr7	29210014	29212486	0.059885607033347936	ENSMUSG00000049676
chr7	29213487	29215026	0.059885607033347936	ENSMUSG00000049676_1
chr11	5740651	5742141	0.0948146419912429	ENSMUSG00000049680
chr11	5761876	5763367	0.0948146419912429	ENSMUSG00000049680_1
chr7	26807901	26809387	-0.0028331419035884965	ENSMUSG00000049685
chr5	123014083	123015833	-0.10331547252997696	ENSMUSG00000049686
chr15	82337951	82339437	-0.10057758866591596	ENSMUSG00000049687
chr15	82339562	82341674	-0.10057758866591596	ENSMUSG00000049687_1
chr1	126492247	126493918	-0.09357552732947592	ENSMUSG00000049690
chr1	126737695	126739193	-0.09357552732947592	ENSMUSG00000049690_1
chr1	126829986	126831790	-0.09357552732947592	ENSMUSG00000049690_2
chr5	41764006	41765492	0.0034910509532394395	ENSMUSG00000049691
chr2	130405487	130406973	-0.045137538418100594	ENSMUSG00000049692
chr6	90300228	90301714	-0.02122258487872832	ENSMUSG00000049694
chr9	108985019	108986505	0.0269293568580856	ENSMUSG00000049699
chr9	39127140	39128626	-0.002750579324643409	ENSMUSG00000049708
chr7	108929683	108931169	-0.0825291457917353	ENSMUSG00000049709
chr8	9975804	9978677	0.14088164914254694	ENSMUSG00000049717
chr9	110843515	110845001	-0.012069005012303513	ENSMUSG00000049719
chr11	3982645	3984208	-0.100928539455765	ENSMUSG00000049721
chr9	7343390	7344876	-0.10828731337841802	ENSMUSG00000049723
chr7	127875151	127877819	0.10968088428944588	ENSMUSG00000049728
chr9	109058756	109060725	0.14603053081792994	ENSMUSG00000049734
chr13	21662891	21664377	-0.002750579324643409	ENSMUSG00000049737
chr7	127875230	127878196	0.045527589871899865	ENSMUSG00000049739
chr7	107624666	107626152	-0.002750579324643409	ENSMUSG00000049740
chr3	88652647	88654133	-0.002750579324643409	ENSMUSG00000049741
chr2	43747833	43749319	-0.0268185888401976	ENSMUSG00000049744
chr12	69183491	69185074	-0.042915101188420124	ENSMUSG00000049751
chr11	58322618	58324337	0.20022386204253395	ENSMUSG00000049755
chr11	58329836	58331330	0.20022386204253395	ENSMUSG00000049755_1
chr2	112153207	112154693	-0.002750579324643409	ENSMUSG00000049758
chr17	56608507	56610762	0.18321051575703007	ENSMUSG00000049760
chr7	30671105	30672596	0.18526147461594386	ENSMUSG00000049761
chr10	76031659	76033149	0.014075961432919781	ENSMUSG00000049764
chrX	167208332	167210306	-0.3999372840007602	ENSMUSG00000049775
chr7	89403364	89404850	0.029142310626474988	ENSMUSG00000049791
chr12	111712432	111714248	-0.02027884863102991	ENSMUSG00000049792
chr3	19694901	19696387	-0.002750579324643409	ENSMUSG00000049796
chr7	104052171	104053657	-0.002750579324643409	ENSMUSG00000049797
chr4	94649649	94651135	-0.0035593149532643993	ENSMUSG00000049799
chr11	20542262	20543829	0.013085926781839952	ENSMUSG00000049800
chr11	20630988	20632474	0.013085926781839952	ENSMUSG00000049800_1
chrX	134685528	134687014	-0.007755446543899036	ENSMUSG00000049804
chr13	65149249	65150735	-0.002750579324643409	ENSMUSG00000049806
chr11	97414542	97416028	-0.07119603110684691	ENSMUSG00000049807
chr11	97435294	97436780	-0.07119603110684691	ENSMUSG00000049807_1
chr11	97449169	97450655	-0.07119603110684691	ENSMUSG00000049807_2
chr11	97490153	97491639	-0.07119603110684691	ENSMUSG00000049807_3
chr11	99597610	99599096	-0.002750579324643409	ENSMUSG00000049809
chr11	23006540	23008960	0.02510292423720984	ENSMUSG00000049811
chr11	23019009	23021051	0.02510292423720984	ENSMUSG00000049811_1
chrX	127393302	127394788	-0.002750579324643409	ENSMUSG00000049815
chr17	34893568	34895054	0.15602671576577998	ENSMUSG00000049823
chr17	35935455	35936941	-0.003085632326863985	ENSMUSG00000049832
chr2	86997407	86998893	-0.002750579324643409	ENSMUSG00000049843
chr7	19887470	19888956	-0.0277297845607112	ENSMUSG00000049848
chr10	128673578	128675064	0.2488791479298849	ENSMUSG00000049858
chr9	38365905	38367391	-0.002750579324643409	ENSMUSG00000049864
chr1	88701381	88703212	-0.17582453732364595	ENSMUSG00000049866
chr16	3976050	3977623	-0.2832084119377591	ENSMUSG00000049871
chr10	34096024	34097510	-0.024813098232244986	ENSMUSG00000049872
chr4	121214589	121216075	0.014105559928619725	ENSMUSG00000049878
chr1	157411361	157413473	-0.09243210605573003	ENSMUSG00000049881
chr12	69582440	69584101	-0.09430095601003008	ENSMUSG00000049882
chr8	75397520	75399006	-0.05123689996782922	ENSMUSG00000049891
chr11	59964449	59965935	-0.12297346991974605	ENSMUSG00000049892
chr10	129764491	129765977	-0.002750579324643409	ENSMUSG00000049894
chr2	26933056	26934564	-0.015002363793213304	ENSMUSG00000049897
chr13	59693613	59695099	0.0217925457739715	ENSMUSG00000049902
chr11	22511097	22512583	-0.09532168391424524	ENSMUSG00000049904
chr5	74194295	74195940	-0.009194584707247988	ENSMUSG00000049907
chr3	96925525	96927011	-0.028457541191437487	ENSMUSG00000049908
chr16	17120788	17122751	0.050209707819139686	ENSMUSG00000049916
chr16	17124611	17126158	0.050209707819139686	ENSMUSG00000049916_1
chr2	92459214	92461529	-0.11295607878787095	ENSMUSG00000049922
chr9	38772077	38773563	-0.002750579324643409	ENSMUSG00000049926
chr11	67757208	67758694	-0.000720234060508406	ENSMUSG00000049928
chrX	106919634	106921120	0.06270043114457492	ENSMUSG00000049929
chr9	44333703	44335189	-0.00032498624038979085	ENSMUSG00000049932
