chromosome	prom_start	prom_end	lfc	promoter_ids
12	84970329	84971891	0.05421896875751009	ENSMUSG00000042350
15	80571603	80573089	0.03455460432845378	ENSMUSG00000042351
8	80610089	80611575	-0.004304957436633101	ENSMUSG00000042353
14	31016435	31020143	-0.10014065678205997	ENSMUSG00000042354
4	127357686	127359172	-0.008506314645039703	ENSMUSG00000042357
2	76405517	76407056	-0.02181059684597497	ENSMUSG00000042359
9	3199287	3200790	0.005211919891898884	ENSMUSG00000042360
11	20830260	20832047	-0.16233521075055002	ENSMUSG00000042363
13	113613146	113615005	-0.09120408822647974	ENSMUSG00000042364
13	113618069	113619555	-0.09120408822647974	ENSMUSG00000042364_1
4	127328666	127330152	0.02594646468114004	ENSMUSG00000042367
4	127330349	127331835	0.02594646468114004	ENSMUSG00000042367_1
2	76368993	76370479	-0.03737568695679983	ENSMUSG00000042369
11	61720331	61721817	-0.062277165532150215	ENSMUSG00000042371
19	25609310	25611032	-0.006274219009411941	ENSMUSG00000042372
11	61683100	61684914	-0.3652117370041691	ENSMUSG00000042377
13	113208668	113210154	-0.00277879993523805	ENSMUSG00000042379
4	127242793	127244279	-0.01893460449619977	ENSMUSG00000042380
13	113225413	113226899	-0.0027505793246434093	ENSMUSG00000042385
X	140810357	140811843	-0.9689940079966148	ENSMUSG00000042386
X	140812938	140814424	-0.9689940079966148	ENSMUSG00000042386_1
4	127168213	127169699	0.1304316438010502	ENSMUSG00000042388
4	127193622	127195108	0.1304316438010502	ENSMUSG00000042388_1
4	127202315	127203801	0.1304316438010502	ENSMUSG00000042388_2
6	115543673	115545201	0.05601166140415992	ENSMUSG00000042389
3	90292187	90294578	0.10590913762110987	ENSMUSG00000042390
9	48494799	48496290	0.05789074235585012	ENSMUSG00000042396
19	42287459	42288945	-0.278322229577481	ENSMUSG00000042401
19	42431288	42432776	-0.278322229577481	ENSMUSG00000042401_1
3	90264194	90267956	-0.06354527223349392	ENSMUSG00000042404
3	90274471	90275957	-0.06354527223349392	ENSMUSG00000042404_1
15	80254193	80256018	0.0892802314071699	ENSMUSG00000042406
4	127076392	127078786	0.07042025310298006	ENSMUSG00000042408
2	75831186	75833000	0.0016317589469099225	ENSMUSG00000042410
1	13126668	13128154	-0.03390598234268016	ENSMUSG00000042414
13	112986811	112988582	0.09086949093268198	ENSMUSG00000042417
17	35221162	35222648	-0.07785249431677001	ENSMUSG00000042419
17	35235297	35236783	-0.07785249431677001	ENSMUSG00000042419_1
7	127478208	127480510	0.11156600085065027	ENSMUSG00000042423
7	127484230	127485903	0.11156600085065027	ENSMUSG00000042423_1
X	140341272	140342758	-0.006048931343329501	ENSMUSG00000042425
13	112926463	112928143	0.05082570601868985	ENSMUSG00000042426
15	80172730	80174216	0.06547203669255798	ENSMUSG00000042428
1	134234083	134236422	0.0547560767380734	ENSMUSG00000042429
X	140061888	140063374	-0.0028087655618802988	ENSMUSG00000042433
11	61484440	61486011	-0.14354333600932045	ENSMUSG00000042436
18	65578921	65584432	-0.03231117277359985	ENSMUSG00000042439
18	65624147	65625735	-0.03231117277359985	ENSMUSG00000042439_1
9	70656652	70658165	0.07384565991931707	ENSMUSG00000042444
4	126967404	126969126	0.0041943281169198885	ENSMUSG00000042446
6	8208231	8209717	-0.07983282502327116	ENSMUSG00000042447
2	74761989	74763475	-0.024172951640837704	ENSMUSG00000042448
1	134192457	134193952	-0.0678162477276252	ENSMUSG00000042451
5	21895493	21897059	-0.0053930607309206	ENSMUSG00000042453
5	22344195	22345693	-0.0053930607309206	ENSMUSG00000042453_1
2	154007274	154008760	-0.018333319660681455	ENSMUSG00000042459
6	7843851	7845337	-0.007708564660345084	ENSMUSG00000042460
7	127260214	127261700	-0.07302290312059956	ENSMUSG00000042462
12	84315861	84317640	-0.02533587424392003	ENSMUSG00000042472
X	139684005	139685491	0.01697582713670004	ENSMUSG00000042473
1	130877167	130878826	-0.0027505793246434093	ENSMUSG00000042474
5	8892726	8894444	0.0370242608533715	ENSMUSG00000042476
4	126735745	126737231	-0.15026884369599308	ENSMUSG00000042477
14	30878209	30879695	-0.0028001330583132984	ENSMUSG00000042485
9	75440533	75442031	-0.03258005414638032	ENSMUSG00000042487
4	126555944	126557500	-0.008093935148439924	ENSMUSG00000042489
7	127199490	127200976	0.21335950534595005	ENSMUSG00000042492
7	127202979	127204744	0.21335950534595005	ENSMUSG00000042492_1
7	127207252	127209459	0.21335950534595005	ENSMUSG00000042492_2
9	31279547	31281044	0.12580890964121327	ENSMUSG00000042496
X	139479376	139480866	-0.05995705135934441	ENSMUSG00000042498
2	74678566	74680052	-0.0975676012537102	ENSMUSG00000042499
2	74681332	74682818	-0.0975676012537102	ENSMUSG00000042499_1
4	126532977	126534463	-0.002757928403438969	ENSMUSG00000042500
1	10719450	10720936	-0.15893520537962394	ENSMUSG00000042501
7	127194949	127197041	-0.004146708536570065	ENSMUSG00000042502
6	6955013	6956502	-0.09416415126407608	ENSMUSG00000042505
11	61174534	61176046	-0.04238767812988997	ENSMUSG00000042506
12	84193520	84195006	-0.12815070230814984	ENSMUSG00000042507
12	84218386	84219872	-0.12815070230814984	ENSMUSG00000042507_1
5	9161176	9162767	0.003550423425709992	ENSMUSG00000042508
1	130730985	130732605	-0.21093876000107706	ENSMUSG00000042510
18	21651873	21653359	-0.00950468262649732	ENSMUSG00000042514
18	21654223	21655709	-0.00950468262649732	ENSMUSG00000042514_1
X	139209051	139210603	0.12188966957941992	ENSMUSG00000042515
X	139216175	139217661	0.12188966957941992	ENSMUSG00000042515_1
3	90051587	90053619	0.08954378055127976	ENSMUSG00000042520
12	84113375	84114886	0.12929343348042402	ENSMUSG00000042523
15	79741597	79743527	-0.09114114372764036	ENSMUSG00000042524
X	139178237	139179723	-0.1386853577929187	ENSMUSG00000042525
11	61021573	61023059	-0.0057447187542690745	ENSMUSG00000042529
19	42254748	42256234	-0.0097984681245195	ENSMUSG00000042532
15	79689854	79691340	-0.06238501300552012	ENSMUSG00000042535
12	84068334	84069820	-0.0027505793246434093	ENSMUSG00000042540
6	6578163	6579654	-0.04191346271418017	ENSMUSG00000042541
2	153344838	153346340	0.08635028349673979	ENSMUSG00000042548
2	153346684	153348298	0.08635028349673979	ENSMUSG00000042548_1
11	60931372	60932858	-0.05920499791022105	ENSMUSG00000042549
1	130629126	130630612	-0.007911898115351122	ENSMUSG00000042554
9	57071049	57072535	0.020853458718619544	ENSMUSG00000042557
9	57074347	57077123	0.020853458718619544	ENSMUSG00000042557_1
4	126320866	126322694	0.021979101248579932	ENSMUSG00000042558
15	79626277	79629052	-0.03979092587382396	ENSMUSG00000042564
15	79658254	79659947	-0.03979092587382396	ENSMUSG00000042564_1
14	14802424	14803910	-0.07899025531883988	ENSMUSG00000042567
11	60829640	60831174	-0.04879797519998985	ENSMUSG00000042569
10	79554110	79556190	-0.03616489506538012	ENSMUSG00000042570
3	89772625	89774783	0.2991968313178399	ENSMUSG00000042572
3	89772296	89774231	0.06872621700452103	ENSMUSG00000042579
1	129272311	129273980	-0.009728702465133202	ENSMUSG00000042581
5	122047330	122048882	-0.0025951327066580103	ENSMUSG00000042589
5	122049356	122051093	-0.0025951327066580103	ENSMUSG00000042589_1
13	106936450	106937949	-0.04431344051228958	ENSMUSG00000042590
5	121828246	121829732	0.05153748526290625	ENSMUSG00000042594
5	121835609	121838637	0.05153748526290625	ENSMUSG00000042594_1
X	137048603	137050089	-0.09831397981867906	ENSMUSG00000042595
1	19102031	19103517	-0.0027505793246434093	ENSMUSG00000042596
6	39206294	39207780	0.004519325726793921	ENSMUSG00000042599
2	107289648	107291890	-0.00483294036848953	ENSMUSG00000042604
5	121710346	121713464	0.049719920320470117	ENSMUSG00000042605
7	126860981	126864911	0.17567921334823988	ENSMUSG00000042606
6	5382395	5383881	0.040199376800194	ENSMUSG00000042607
4	126102966	126104530	0.03163435753769006	ENSMUSG00000042608
3	89435715	89437251	0.16470836990534998	ENSMUSG00000042613
4	126057574	126059099	0.09572553658987104	ENSMUSG00000042616
15	79345630	79348897	-0.015965168592599	ENSMUSG00000042622
17	56582551	56585576	-0.10513055545473993	ENSMUSG00000042625
3	89417452	89419109	-0.09537853651397964	ENSMUSG00000042626
3	89419642	89422137	-0.09537853651397964	ENSMUSG00000042626_1
3	89423535	89425021	-0.09537853651397964	ENSMUSG00000042626_2
12	83595192	83598213	-0.06932948128523009	ENSMUSG00000042628
2	153030861	153032347	-0.09022075198623497	ENSMUSG00000042631
15	79305220	79306706	0.18364204084049	ENSMUSG00000042632
15	79327469	79329381	0.18364204084049	ENSMUSG00000042632_1
6	136781270	136782756	-0.15096090259036207	ENSMUSG00000042638
1	153807669	153809155	0.011145633755211002	ENSMUSG00000042641
3	89411286	89412861	0.09415182195026994	ENSMUSG00000042642
17	27056313	27057799	-0.04216283144546007	ENSMUSG00000042644
17	27105186	27106672	-0.04216283144546007	ENSMUSG00000042644_1
5	121618368	121619929	0.3007110127845011	ENSMUSG00000042647
11	60535390	60536876	0.032417000723430345	ENSMUSG00000042650
11	60536987	60538473	0.032417000723430345	ENSMUSG00000042650_1
13	104862817	104864884	-0.0726410568683999	ENSMUSG00000042655
7	68748693	68750232	-0.04616588615141981	ENSMUSG00000042659
18	36759229	36760715	-0.09489502888814028	ENSMUSG00000042660
18	36760983	36762469	-0.09489502888814028	ENSMUSG00000042660_1
2	152950961	152952689	-0.017385336656393097	ENSMUSG00000042662
2	105903647	105905133	-0.08718077703778038	ENSMUSG00000042670
1	153652034	153653520	-0.05974934591678443	ENSMUSG00000042671
1	153660090	153661576	-0.05974934591678443	ENSMUSG00000042671_1
3	89363767	89366244	-0.022210601917330416	ENSMUSG00000042672
7	126775964	126778076	0.017584501261720176	ENSMUSG00000042675
4	125122025	125123511	0.16268802629722598	ENSMUSG00000042677
4	125127345	125128831	0.16268802629722598	ENSMUSG00000042677_1
11	60478924	60480840	-0.20798963676358032	ENSMUSG00000042678
11	60508543	60510029	-0.20798963676358032	ENSMUSG00000042678_1
18	21299628	21301129	0.13109518374057294	ENSMUSG00000042680
14	29967317	29968931	-0.028926755966270038	ENSMUSG00000042682
1	153549216	153551036	-0.18868623315678898	ENSMUSG00000042684
1	17097394	17098880	0.010824549612528614	ENSMUSG00000042686
9	75397112	75398598	-0.006847975538049944	ENSMUSG00000042688
9	75408864	75410996	-0.006847975538049944	ENSMUSG00000042688_1
19	47535767	47538498	0.0832033941869601	ENSMUSG00000042694
1	153480055	153481541	0.19907126942908016	ENSMUSG00000042699
1	153487113	153488651	0.19907126942908016	ENSMUSG00000042699_1
12	82168329	82170521	0.014703325873629991	ENSMUSG00000042700
18	46957825	46959375	-0.019562056717360218	ENSMUSG00000042705
4	125065208	125066694	-0.0028736506268218984	ENSMUSG00000042707
1	153424171	153425667	-0.16411989061433496	ENSMUSG00000042708
11	60416523	60419448	0.01639697713298971	ENSMUSG00000042709
X	136244088	136246178	0.0070124809184903825	ENSMUSG00000042712
6	14754779	14756265	-0.0027505793246434093	ENSMUSG00000042717
5	121396945	121398500	0.015599104788420304	ENSMUSG00000042719
12	81780379	81782166	0.13505169746226908	ENSMUSG00000042724
5	121384865	121386623	0.08166203152341511	ENSMUSG00000042726
19	8734836	8736377	-0.06553522582923033	ENSMUSG00000042729
19	8736521	8738007	-0.06553522582923033	ENSMUSG00000042729_1
12	81630258	81631864	0.07616395509114304	ENSMUSG00000042734
3	89265561	89267134	0.09084271904175999	ENSMUSG00000042737
6	13677443	13678957	-0.0032307056028599845	ENSMUSG00000042742
13	104108750	104110324	-0.07782773179994906	ENSMUSG00000042743
5	121219228	121220714	0.08945621236381007	ENSMUSG00000042744
2	152735260	152736746	-0.2649761379779921	ENSMUSG00000042745
3	89244975	89246929	-0.0629756129727097	ENSMUSG00000042747
X	136067741	136069227	0.05555464219758988	ENSMUSG00000042750
1	152954002	152955769	0.22874019238239585	ENSMUSG00000042751
1	153032383	153033869	0.22874019238239585	ENSMUSG00000042751_1
1	153092489	153093975	0.22874019238239585	ENSMUSG00000042751_2
9	103761295	103762828	0.10680702190628802	ENSMUSG00000042757
7	126583951	126585487	0.091312139304436	ENSMUSG00000042759
7	126586683	126588169	0.091312139304436	ENSMUSG00000042759_1
9	87143315	87144838	-0.026228365542319002	ENSMUSG00000042761
4	124861676	124863162	0.2701622330856589	ENSMUSG00000042763
3	89244518	89247300	-0.12496091164569698	ENSMUSG00000042766
6	135167640	135169206	-0.038047595181930134	ENSMUSG00000042770
6	135197527	135199013	-0.038047595181930134	ENSMUSG00000042770_1
1	152902127	152903637	0.04466010266028997	ENSMUSG00000042772
10	78962318	78963804	-0.0027505793246434093	ENSMUSG00000042774
3	89228066	89229552	-0.03630617298801708	ENSMUSG00000042784
9	119443952	119445482	-0.006528344365807071	ENSMUSG00000042787
4	43427532	43430125	-0.040223844463116	ENSMUSG00000042788
9	45905878	45907902	0.05230152238232	ENSMUSG00000042790
1	135104781	135106267	-0.0544162853832125	ENSMUSG00000042793
2	86004549	86006035	-0.0027505793246434093	ENSMUSG00000042796
7	97737443	97739280	0.2690151374385031	ENSMUSG00000042797
1	170307812	170309298	-0.0027505793246434093	ENSMUSG00000042800
10	129117366	129118852	-0.0027505793246434093	ENSMUSG00000042801
4	152273241	152274857	0.016872852101890892	ENSMUSG00000042804
4	152281379	152282865	0.016872852101890892	ENSMUSG00000042804_1
1	54193553	54196159	0.04704589018129062	ENSMUSG00000042807
12	76795002	76796545	-0.8806328832819299	ENSMUSG00000042808
6	48394595	48396361	-0.04521425593152695	ENSMUSG00000042810
8	121083395	121084881	-0.0058255146444099746	ENSMUSG00000042812
2	152686044	152687530	0.2457479189673799	ENSMUSG00000042814
18	42579157	42580643	-0.0662134989711945	ENSMUSG00000042816
5	147399994	147401480	-0.08685382898876069	ENSMUSG00000042817
2	167537204	167538690	-0.21054561899137791	ENSMUSG00000042821
11	69801221	69802848	-0.12105893773726795	ENSMUSG00000042826
7	128002958	128004873	-0.028952316355838694	ENSMUSG00000042828
7	30307726	30311622	-0.1165581677969898	ENSMUSG00000042831
18	33462940	33465020	0.3003200873050339	ENSMUSG00000042834
13	32964218	32965998	0.07736641999979199	ENSMUSG00000042842
2	164190113	164191599	-0.0765773337742982	ENSMUSG00000042845
10	64089752	64091268	0.0013971815400468587	ENSMUSG00000042846
17	20681852	20683338	-0.0027505793246434093	ENSMUSG00000042848
1	92518166	92519652	-0.0027505793246434093	ENSMUSG00000042849
2	128966411	128967904	-0.10407027304913896	ENSMUSG00000042851
2	166792776	166794494	0.09223013295229697	ENSMUSG00000042854
13	94358323	94359914	0.029706005583317038	ENSMUSG00000042857
3	107182065	107183551	-0.00829832825647479	ENSMUSG00000042861
2	85920567	85922053	-0.0027505793246434093	ENSMUSG00000042863
13	21074452	21075938	-0.0027505793246434093	ENSMUSG00000042869
8	75032714	75034248	-0.25097782481005004	ENSMUSG00000042870
6	113193448	113196375	-0.02732366576831209	ENSMUSG00000042873
13	32802354	32804082	-0.0027505793246434093	ENSMUSG00000042874
14	101199574	101201060	-0.0084702225358567	ENSMUSG00000042888
2	89973349	89974835	-0.0027505793246434093	ENSMUSG00000042894
15	41869225	41870711	0.0032965409675335487	ENSMUSG00000042895
1	183295599	183298065	-0.1074737539685	ENSMUSG00000042901
X	101253537	101255316	0.15934756340041978	ENSMUSG00000042903
7	104182897	104184383	-0.0027505793246434093	ENSMUSG00000042909
7	45638986	45640488	-0.360887533894865	ENSMUSG00000042918
7	45643393	45644879	-0.360887533894865	ENSMUSG00000042918_1
2	146304556	146306042	-0.041421454837388016	ENSMUSG00000042938
10	19643759	19645245	-0.07087109764596479	ENSMUSG00000042940
18	10324186	10325674	-0.033610598311587005	ENSMUSG00000042942
15	7397766	7399386	-0.008574684202438839	ENSMUSG00000042961
12	84258478	84259964	-0.02379028433592256	ENSMUSG00000042962
12	8892978	8894464	-0.0027505793246434093	ENSMUSG00000042976
7	126271628	126273895	0.21671754215257	ENSMUSG00000042978
5	136037505	136038991	-0.19786872851618947	ENSMUSG00000042985
11	120657549	120659035	0.04864857782449983	ENSMUSG00000042988
11	120660111	120662166	0.04864857782449983	ENSMUSG00000042988_1
6	134639949	134641750	0.06873340152431395	ENSMUSG00000042992
4	35151065	35152551	0.012172171992672502	ENSMUSG00000042993
3	53461488	53464323	-0.11284193851269307	ENSMUSG00000042997
4	73790107	73791985	-0.00467970199126999	ENSMUSG00000043003
14	19976198	19978618	0.037726335437159975	ENSMUSG00000043004
16	19982542	19984028	-0.03641614043046778	ENSMUSG00000043008
9	74860930	74862416	0.037427269108285824	ENSMUSG00000043013
1	52629712	52631292	-0.061293639109661124	ENSMUSG00000043015
7	16905499	16907009	-0.013399298443612772	ENSMUSG00000043017
1	151754380	151755955	0.05197237295256208	ENSMUSG00000043019
3	146046690	146049428	-0.0742105644633258	ENSMUSG00000043020
3	146107635	146109121	-0.0742105644633258	ENSMUSG00000043020_1
6	108565093	108566579	-0.004380255749685799	ENSMUSG00000043024
11	73266397	73267883	-0.24925998361706198	ENSMUSG00000043029
5	122110618	122112104	-0.07705776776980389	ENSMUSG00000043036
5	122131508	122132994	-0.07705776776980389	ENSMUSG00000043036_1
16	10788165	10789651	-0.0027505793246434093	ENSMUSG00000043050
8	125053204	125054725	-0.08322814383850599	ENSMUSG00000043051
8	125086996	125088482	-0.08322814383850599	ENSMUSG00000043051_1
5	31199791	31203294	0.18791678966622016	ENSMUSG00000043059
12	64474195	64475681	-0.0027505793246434093	ENSMUSG00000043060
12	30583435	30584921	0.0553016113159851	ENSMUSG00000043061
16	44346130	44348541	0.043399906229109934	ENSMUSG00000043065
7	10277511	10278997	-0.0027505793246434093	ENSMUSG00000043066
9	24502645	24504131	-0.13124759696951993	ENSMUSG00000043067
8	124751337	124752823	-0.09401062346187301	ENSMUSG00000043068
7	104776975	104778461	-0.3732768507012954	ENSMUSG00000043073
18	60600002	60601488	-0.08765614630508291	ENSMUSG00000043079
18	60622830	60625564	-0.08765614630508291	ENSMUSG00000043079_1
4	141617486	141619624	-0.10069997158281008	ENSMUSG00000043085
9	19581626	19583112	-0.0027505793246434093	ENSMUSG00000043087
6	113457493	113459390	-0.054460179765889405	ENSMUSG00000043088
9	7463150	7464636	-0.0027505793246434093	ENSMUSG00000043089
8	69774416	69775902	-0.04046644725693982	ENSMUSG00000043090
8	69790683	69792169	-0.04046644725693982	ENSMUSG00000043090_1
15	99028900	99030816	0.08355235526712024	ENSMUSG00000043091
11	75167651	75170510	-0.0185195571308932	ENSMUSG00000043099
2	31810085	31811571	-0.006228481310150597	ENSMUSG00000043102
2	132880396	132881882	-0.15793325833613245	ENSMUSG00000043110
6	42889450	42890936	-0.0027505793246434093	ENSMUSG00000043119
12	112488457	112489943	-0.00666314865221721	ENSMUSG00000043122
10	61476442	61477928	-0.0027505793246434093	ENSMUSG00000043126
6	83325025	83326855	-0.031919062768070106	ENSMUSG00000043131
16	8637217	8638703	-0.04067041876548005	ENSMUSG00000043140
15	99600409	99601895	-0.0224405300681642	ENSMUSG00000043144
13	22025708	22027194	-0.0027505793246434093	ENSMUSG00000043145
12	36380459	36382675	-0.10745904117810398	ENSMUSG00000043153
9	101251300	101252786	0.0118218728225431	ENSMUSG00000043154
4	116821212	116822698	-0.03171336248743206	ENSMUSG00000043155
14	61308762	61310248	-0.20824227745780505	ENSMUSG00000043157
6	57691583	57693069	-0.16256403957938398	ENSMUSG00000043162
3	27895873	27897359	-0.020756208983599568	ENSMUSG00000043164
3	92082647	92084133	0.0030303766163102003	ENSMUSG00000043165
18	21650457	21653058	-0.0027505793246434093	ENSMUSG00000043168
13	54502788	54504304	-0.5307351911051381	ENSMUSG00000043183
13	76017973	76019710	-0.044965797742717806	ENSMUSG00000043190
8	5638589	5640075	0.08100717829964699	ENSMUSG00000043192
4	121097746	121099232	-0.18082189352595	ENSMUSG00000043207
6	52208227	52209713	0.013735378367849202	ENSMUSG00000043219
18	15987377	15988863	-0.04339958698523241	ENSMUSG00000043223
2	85714428	85715914	-0.0027505793246434093	ENSMUSG00000043226
1	80213449	80214935	-0.08454972944357099	ENSMUSG00000043230
1	80217978	80219464	-0.08454972944357099	ENSMUSG00000043230_1
2	5950478	5951964	-0.04317964900232996	ENSMUSG00000043241
8	71601276	71602846	-0.2397194552680301	ENSMUSG00000043243
8	105292648	105294242	-0.08778944476370698	ENSMUSG00000043251
8	105295445	105297092	-0.08778944476370698	ENSMUSG00000043251_1
4	15264840	15266326	-0.18164615621021007	ENSMUSG00000043252
4	133672152	133673638	0.2478326654776669	ENSMUSG00000043257
10	70439490	70441421	-0.102097653969621	ENSMUSG00000043259
7	46957967	46959518	-0.18355918703602006	ENSMUSG00000043262
1	173629926	173631412	-0.0027505793246434093	ENSMUSG00000043263
2	85989313	85990799	-0.0027505793246434093	ENSMUSG00000043267
2	87415644	87417130	-0.0027505793246434093	ENSMUSG00000043274
5	137115712	137117200	-0.09742634813962804	ENSMUSG00000043279
1	153873354	153874840	-0.08278630284751902	ENSMUSG00000043282
11	60878292	60880263	-0.05126338261455032	ENSMUSG00000043284
17	28857420	28859013	-0.09439930321556804	ENSMUSG00000043286
9	81862679	81864204	-0.06172943712672008	ENSMUSG00000043289
7	5037951	5039437	0.09739843072868498	ENSMUSG00000043290
X	116885890	116887376	-0.0027505793246434093	ENSMUSG00000043295
6	136834955	136836441	-0.063373404647221	ENSMUSG00000043298
3	69598465	69599951	-0.35675438081118915	ENSMUSG00000043300
16	94856177	94857671	-0.22512993275770268	ENSMUSG00000043301
16	94996757	94998692	-0.22512993275770268	ENSMUSG00000043301_1
7	11873639	11875125	-0.0027505793246434093	ENSMUSG00000043308
7	102917015	102918501	-0.0027505793246434093	ENSMUSG00000043310
17	35125382	35126881	0.26820459182800405	ENSMUSG00000043311
17	38088198	38089684	-0.0027505793246434093	ENSMUSG00000043312
18	37496000	37497486	-0.01357891940172134	ENSMUSG00000043313
11	58461775	58463261	-0.0027505793246434093	ENSMUSG00000043314
12	102898325	102899811	-0.11173966211153458	ENSMUSG00000043319
5	110386467	110388087	0.07385726933337032	ENSMUSG00000043323
5	110432826	110434312	0.07385726933337032	ENSMUSG00000043323_1
5	110447991	110449593	0.07385726933337032	ENSMUSG00000043323_2
15	95774763	95776249	-0.03518052847837785	ENSMUSG00000043329
9	39951551	39953037	-0.0027505793246434093	ENSMUSG00000043331
4	123786883	123788370	-0.01800811302074501	ENSMUSG00000043333
4	123808923	123810409	-0.01800811302074501	ENSMUSG00000043333_1
16	57352102	57353772	-0.011730077638441605	ENSMUSG00000043336
16	57548251	57549737	-0.011730077638441605	ENSMUSG00000043336_1
6	28214564	28216071	-0.11496543630393707	ENSMUSG00000043340
2	74696736	74698222	0.09847024775632596	ENSMUSG00000043342
17	91235820	91237306	-0.17769999542720005	ENSMUSG00000043346
7	102975448	102976934	-0.0027505793246434093	ENSMUSG00000043354
16	59039272	59040758	-0.0027505793246434093	ENSMUSG00000043357
7	102745675	102747161	-0.0027505793246434093	ENSMUSG00000043366
11	103131438	103134360	-0.048722426198646966	ENSMUSG00000043372
4	118692261	118693747	-0.0027505793246434093	ENSMUSG00000043383
X	135741742	135743230	-0.07562196362585016	ENSMUSG00000043384
X	135796597	135798083	-0.07562196362585016	ENSMUSG00000043384_1
4	58787221	58788707	-0.0027505793246434093	ENSMUSG00000043385
5	144761154	144762809	-0.015808261026338033	ENSMUSG00000043388
16	21692736	21695656	0.029063960164438907	ENSMUSG00000043391
12	72070630	72072116	-0.02462106207579801	ENSMUSG00000043398
5	106925357	106927312	-0.2537250674091729	ENSMUSG00000043410
4	137592764	137594723	0.034913176910729586	ENSMUSG00000043411
2	19656761	19658247	0.12177702122393508	ENSMUSG00000043415
14	37066938	37068424	-0.017139764602775026	ENSMUSG00000043418
11	69339470	69341304	-0.3178164717013089	ENSMUSG00000043419
6	29271497	29273121	0.016262363519330192	ENSMUSG00000043421
18	43477301	43478787	-0.002628111246949949	ENSMUSG00000043424
1	182748685	182750171	-0.01294235276109872	ENSMUSG00000043429
5	36203030	36204516	-0.0027505793246434093	ENSMUSG00000043430
7	4149879	4151365	0.14657500056420406	ENSMUSG00000043432
11	97629207	97630693	0.04856140175761015	ENSMUSG00000043439
3	62602279	62603765	-0.0026597346380469603	ENSMUSG00000043441
17	24469401	24470930	0.1249451254080698	ENSMUSG00000043445
11	59182331	59183817	-0.00758317414094458	ENSMUSG00000043448
X	72386363	72387849	-0.21455184717011586	ENSMUSG00000043453
7	37479491	37480977	-0.06866193319923812	ENSMUSG00000043456
7	37567895	37569381	-0.06866193319923812	ENSMUSG00000043456_1
7	37769129	37771971	-0.06866193319923812	ENSMUSG00000043456_2
7	37772380	37774632	-0.06866193319923812	ENSMUSG00000043456_3
18	37434630	37436116	0.0005924134230821301	ENSMUSG00000043458
15	78717618	78719762	-0.010923213936025269	ENSMUSG00000043460
3	69859427	69860931	0.026395021892442017	ENSMUSG00000043461
X	136868260	136869746	-0.014816031810829569	ENSMUSG00000043463
1	161033764	161035840	0.04342224287084195	ENSMUSG00000043467
3	98159639	98161155	-0.0027772296247664005	ENSMUSG00000043468
3	92956399	92957885	-0.0027505793246434093	ENSMUSG00000043472
12	96922563	96924049	-0.11169825360877984	ENSMUSG00000043483
5	69460161	69461647	-0.0027505793246434093	ENSMUSG00000043484
11	100041059	100042545	-0.00948103556846975	ENSMUSG00000043485
12	84099663	84101327	-0.1071356663383798	ENSMUSG00000043487
19	5844632	5846118	-0.0027505793246434093	ENSMUSG00000043488
19	5847517	5849003	-0.0027505793246434093	ENSMUSG00000043488_1
6	53820335	53821821	0.00023346494195709833	ENSMUSG00000043496
15	78855034	78856520	0.041193178224967784	ENSMUSG00000043501
6	48745206	48746794	-0.01352599814543412	ENSMUSG00000043505
5	110839080	110840768	0.15480611078509976	ENSMUSG00000043510
X	161716078	161718122	-0.0027505793246434093	ENSMUSG00000043518
11	94861264	94862750	-0.0027505793246434093	ENSMUSG00000043522
3	106825792	106827278	-0.0027505793246434093	ENSMUSG00000043529
19	50677990	50679637	-0.0005181719450419006	ENSMUSG00000043531
2	29123190	29126381	0.04748320513187032	ENSMUSG00000043535
17	20497167	20498653	-0.0027505793246434093	ENSMUSG00000043537
6	145210296	145211996	0.06859900531752808	ENSMUSG00000043541
3	7502492	7503981	0.03378488199572005	ENSMUSG00000043542
X	94365238	94367768	-0.0435291146645848	ENSMUSG00000043549
15	26895023	26896571	0.00464084656562202	ENSMUSG00000043556
17	29841926	29843412	-0.029548687503488987	ENSMUSG00000043557
17	29850046	29851532	-0.029548687503488987	ENSMUSG00000043557_1
17	29886987	29890951	-0.029548687503488987	ENSMUSG00000043557_2
X	127736059	127737545	-0.0027505793246434093	ENSMUSG00000043569
4	106650078	106651601	0.16058320267730974	ENSMUSG00000043572
2	170601522	170603008	-0.0357457762365707	ENSMUSG00000043583
9	96888918	96890465	-0.011266982180253071	ENSMUSG00000043587
17	48453910	48455396	-0.191488150133556	ENSMUSG00000043592
17	48461344	48462899	-0.191488150133556	ENSMUSG00000043592_1
11	70763218	70764704	-0.03826521620275203	ENSMUSG00000043602
6	43171149	43172635	-0.0027505793246434093	ENSMUSG00000043605
9	7444831	7446317	-0.0027505793246434093	ENSMUSG00000043613
5	135077771	135079257	-0.21138767690145	ENSMUSG00000043614
5	90131238	90132724	-0.0664750570775991	ENSMUSG00000043618
4	138724361	138726256	-0.03532493288243393	ENSMUSG00000043621
19	60225343	60226829	-0.0114420291444173	ENSMUSG00000043623
1	52952349	52954341	-0.14985872753430973	ENSMUSG00000043629
13	49503819	49505305	-0.011399819900977978	ENSMUSG00000043631
4	43668646	43670136	0.028948977280743693	ENSMUSG00000043633
5	89881652	89884325	0.0034269102536804	ENSMUSG00000043635
19	53676315	53677801	-0.24126752120363	ENSMUSG00000043639
